dataset_id	method_id	dataset_loader	dataset_group	method_group	metric_id	value
10x_pbmc_granulocyte_sorted_10k_MM	baseline_procrustes_knn	10x	MM	baseline	celltype_auroc	0.5017872912540042
10x_pbmc_granulocyte_sorted_10k_MM	dummy_constant	10x	MM	dummy	celltype_auroc	0.5011148630073876
10x_pbmc_granulocyte_sorted_10k_MM	dummy_random	10x	MM	dummy	celltype_auroc	0.5000330055190716
10x_pbmc_granulocyte_sorted_10k_MM	dummy_solution	10x	MM	dummy	celltype_auroc	0.5005658602096901
10x_pbmc_granulocyte_sorted_10k_MM	dummy_zeros	10x	MM	dummy	celltype_auroc	0
10x_pbmc_granulocyte_sorted_3k_MM	baseline_dr_knnr_knn	10x	MM	baseline	celltype_auroc	0.5035233616363257
10x_pbmc_granulocyte_sorted_3k_MM	baseline_dr_nn_knn	10x	MM	baseline	celltype_auroc	0.5033922483708011
10x_pbmc_granulocyte_sorted_3k_MM	baseline_mnn_nn_ga	10x	MM	baseline	celltype_auroc	0.498423559271032
10x_pbmc_granulocyte_sorted_3k_MM	baseline_procrustes_knn	10x	MM	baseline	celltype_auroc	0.5049956660077441
10x_pbmc_granulocyte_sorted_3k_MM	dummy_constant	10x	MM	dummy	celltype_auroc	0.5026875356124947
10x_pbmc_granulocyte_sorted_3k_MM	dummy_random	10x	MM	dummy	celltype_auroc	0.5020274883063394
10x_pbmc_granulocyte_sorted_3k_MM	dummy_solution	10x	MM	dummy	celltype_auroc	0.5023753436819334
10x_pbmc_granulocyte_sorted_3k_MM	dummy_zeros	10x	MM	dummy	celltype_auroc	0
10x_pbmc_unsorted_10k_MM	baseline_dr_knnr_knn	10x	MM	baseline	celltype_auroc	0.4997042850154685
10x_pbmc_unsorted_10k_MM	baseline_dr_nn_knn	10x	MM	baseline	celltype_auroc	0.4998396002702066
10x_pbmc_unsorted_10k_MM	baseline_mnn_nn_ga	10x	MM	baseline	celltype_auroc	0
10x_pbmc_unsorted_10k_MM	baseline_procrustes_knn	10x	MM	baseline	celltype_auroc	0.4990926504797244
10x_pbmc_unsorted_10k_MM	dummy_constant	10x	MM	dummy	celltype_auroc	0.4995598716122913
10x_pbmc_unsorted_10k_MM	dummy_random	10x	MM	dummy	celltype_auroc	0.4999727306421846
10x_pbmc_unsorted_10k_MM	dummy_solution	10x	MM	dummy	celltype_auroc	0.5004658851580643
10x_pbmc_unsorted_10k_MM	dummy_zeros	10x	MM	dummy	celltype_auroc	0
10x_pbmc_unsorted_3k_MM	baseline_dr_knnr_knn	10x	MM	baseline	celltype_auroc	0.5008463286649203
10x_pbmc_unsorted_3k_MM	baseline_dr_nn_knn	10x	MM	baseline	celltype_auroc	0.5054192480019992
10x_pbmc_unsorted_3k_MM	baseline_mnn_nn_ga	10x	MM	baseline	celltype_auroc	0.49837009103794117
10x_pbmc_unsorted_3k_MM	baseline_procrustes_knn	10x	MM	baseline	celltype_auroc	0.4976721105485922
10x_pbmc_unsorted_3k_MM	dummy_constant	10x	MM	dummy	celltype_auroc	0.5024957826681202
10x_pbmc_unsorted_3k_MM	dummy_random	10x	MM	dummy	celltype_auroc	0.5007673661602894
10x_pbmc_unsorted_3k_MM	dummy_solution	10x	MM	dummy	celltype_auroc	0.5019669021419304
10x_pbmc_unsorted_3k_MM	dummy_zeros	10x	MM	dummy	celltype_auroc	0
azimuth_ref_MM	baseline_dr_knnr_knn	azimuth	MM	baseline	celltype_auroc	0.4999963786758599
azimuth_ref_MM	baseline_dr_nn_knn	azimuth	MM	baseline	celltype_auroc	0
azimuth_ref_MM	baseline_mnn_nn_ga	azimuth	MM	baseline	celltype_auroc	0
azimuth_ref_MM	baseline_procrustes_knn	azimuth	MM	baseline	celltype_auroc	0.4999586461817671
azimuth_ref_MM	dummy_constant	azimuth	MM	dummy	celltype_auroc	0.4998902331617501
azimuth_ref_MM	dummy_random	azimuth	MM	dummy	celltype_auroc	0.5000024514447432
azimuth_ref_MM	dummy_solution	azimuth	MM	dummy	celltype_auroc	0.5000830993656109
azimuth_ref_MM	dummy_zeros	azimuth	MM	dummy	celltype_auroc	0
babel_GM12878_MM	baseline_dr_knnr_knn	babel	MM	baseline	celltype_auroc	0.49994802538276417
babel_GM12878_MM	baseline_dr_nn_knn	babel	MM	baseline	celltype_auroc	0.4986551988622523
babel_GM12878_MM	baseline_mnn_nn_ga	babel	MM	baseline	celltype_auroc	0.49960664089303464
babel_GM12878_MM	baseline_procrustes_knn	babel	MM	baseline	celltype_auroc	0.5009777836603462
babel_GM12878_MM	dummy_constant	babel	MM	dummy	celltype_auroc	0.5015536152859568
babel_GM12878_MM	dummy_random	babel	MM	dummy	celltype_auroc	0.5001407141171512
babel_GM12878_MM	dummy_solution	babel	MM	dummy	celltype_auroc	0.5005955536209967
babel_GM12878_MM	dummy_zeros	babel	MM	dummy	celltype_auroc	0
dyngen_atac_1_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	celltype_auroc	0.5088411263786838
dyngen_atac_1_MM	baseline_dr_nn_knn	dyngen	MM	baseline	celltype_auroc	0.5098432261947892
dyngen_atac_1_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	celltype_auroc	0.5057530225567461
dyngen_atac_1_MM	baseline_procrustes_knn	dyngen	MM	baseline	celltype_auroc	0.5090529705303197
dyngen_atac_1_MM	dummy_constant	dyngen	MM	dummy	celltype_auroc	0.5084529958985513
dyngen_atac_1_MM	dummy_random	dyngen	MM	dummy	celltype_auroc	0.5070458087957377
dyngen_atac_1_MM	dummy_solution	dyngen	MM	dummy	celltype_auroc	0.5054821025476031
dyngen_atac_1_MM	dummy_zeros	dyngen	MM	dummy	celltype_auroc	0
dyngen_atac_2_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	celltype_auroc	0.5075514598138398
dyngen_atac_2_MM	baseline_dr_nn_knn	dyngen	MM	baseline	celltype_auroc	0.5073631101186038
dyngen_atac_2_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	celltype_auroc	0.5082550330625963
dyngen_atac_2_MM	baseline_procrustes_knn	dyngen	MM	baseline	celltype_auroc	0.5118400463215949
dyngen_atac_2_MM	dummy_constant	dyngen	MM	dummy	celltype_auroc	0.5067328723489481
dyngen_atac_2_MM	dummy_random	dyngen	MM	dummy	celltype_auroc	0.5072949033983605
dyngen_atac_2_MM	dummy_solution	dyngen	MM	dummy	celltype_auroc	0.5053685340744778
dyngen_atac_2_MM	dummy_zeros	dyngen	MM	dummy	celltype_auroc	0
dyngen_atac_3_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	celltype_auroc	0.5100906170955568
dyngen_atac_3_MM	baseline_dr_nn_knn	dyngen	MM	baseline	celltype_auroc	0.5112329361545562
dyngen_atac_3_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	celltype_auroc	0.5120389595213055
dyngen_atac_3_MM	baseline_procrustes_knn	dyngen	MM	baseline	celltype_auroc	0.5102936609328026
dyngen_atac_3_MM	dummy_constant	dyngen	MM	dummy	celltype_auroc	0.5113548419285507
dyngen_atac_3_MM	dummy_random	dyngen	MM	dummy	celltype_auroc	0.507689329688219
dyngen_atac_3_MM	dummy_solution	dyngen	MM	dummy	celltype_auroc	0.5065968708647688
dyngen_atac_3_MM	dummy_zeros	dyngen	MM	dummy	celltype_auroc	0
dyngen_citeseq_1_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	celltype_auroc	0.5106740112642001
dyngen_citeseq_1_MM	baseline_dr_nn_knn	dyngen	MM	baseline	celltype_auroc	0.505404289906437
dyngen_citeseq_1_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	celltype_auroc	0.5078489837069355
dyngen_citeseq_1_MM	baseline_procrustes_knn	dyngen	MM	baseline	celltype_auroc	0.5040018744293775
dyngen_citeseq_1_MM	dummy_constant	dyngen	MM	dummy	celltype_auroc	0.5088997461061808
dyngen_citeseq_1_MM	dummy_random	dyngen	MM	dummy	celltype_auroc	0.5056433935478708
dyngen_citeseq_1_MM	dummy_solution	dyngen	MM	dummy	celltype_auroc	0.5050278007809084
dyngen_citeseq_1_MM	dummy_zeros	dyngen	MM	dummy	celltype_auroc	0
dyngen_citeseq_2_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	celltype_auroc	0.5089234108309029
dyngen_citeseq_2_MM	baseline_dr_nn_knn	dyngen	MM	baseline	celltype_auroc	0.5110413944530592
dyngen_citeseq_2_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	celltype_auroc	0.512085083330021
dyngen_citeseq_2_MM	baseline_procrustes_knn	dyngen	MM	baseline	celltype_auroc	0.5086982830107445
dyngen_citeseq_2_MM	dummy_constant	dyngen	MM	dummy	celltype_auroc	0.5100455292085826
dyngen_citeseq_2_MM	dummy_random	dyngen	MM	dummy	celltype_auroc	0.5085013135903864
dyngen_citeseq_2_MM	dummy_solution	dyngen	MM	dummy	celltype_auroc	0.5054525627044768
dyngen_citeseq_2_MM	dummy_zeros	dyngen	MM	dummy	celltype_auroc	0
dyngen_citeseq_3_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	celltype_auroc	0.5112490323299426
dyngen_citeseq_3_MM	baseline_dr_nn_knn	dyngen	MM	baseline	celltype_auroc	0.5140019874670543
dyngen_citeseq_3_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	celltype_auroc	0.511651286858978
dyngen_citeseq_3_MM	baseline_procrustes_knn	dyngen	MM	baseline	celltype_auroc	0.512473644772399
dyngen_citeseq_3_MM	dummy_constant	dyngen	MM	dummy	celltype_auroc	0.5096833651514316
dyngen_citeseq_3_MM	dummy_random	dyngen	MM	dummy	celltype_auroc	0.5124932097860437
dyngen_citeseq_3_MM	dummy_solution	dyngen	MM	dummy	celltype_auroc	0.5065039406229062
dyngen_citeseq_3_MM	dummy_zeros	dyngen	MM	dummy	celltype_auroc	0
openproblems_bmmc_multiome_MM	baseline_dr_knnr_knn	openproblems	MM	baseline	celltype_auroc	0.4998086746018089
openproblems_bmmc_multiome_MM	baseline_dr_nn_knn	openproblems	MM	baseline	celltype_auroc	0.5000902771389519
openproblems_bmmc_multiome_MM	baseline_mnn_nn_ga	openproblems	MM	baseline	celltype_auroc	0
openproblems_bmmc_multiome_MM	baseline_procrustes_knn	openproblems	MM	baseline	celltype_auroc	0.5000801858113846
openproblems_bmmc_multiome_MM	dummy_constant	openproblems	MM	dummy	celltype_auroc	0.4979106153623434
openproblems_bmmc_multiome_MM	dummy_random	openproblems	MM	dummy	celltype_auroc	0.49995848086473416
openproblems_bmmc_multiome_MM	dummy_solution	openproblems	MM	dummy	celltype_auroc	0.5005165300340195
openproblems_bmmc_multiome_MM	dummy_zeros	openproblems	MM	dummy	celltype_auroc	0
totalvispleenlymph_spleen_lymph_111_MM	baseline_dr_knnr_knn	totalvispleenlymph	MM	baseline	celltype_auroc	0.4997063106675341
totalvispleenlymph_spleen_lymph_111_MM	baseline_dr_nn_knn	totalvispleenlymph	MM	baseline	celltype_auroc	0.5017205703188665
totalvispleenlymph_spleen_lymph_111_MM	baseline_mnn_nn_ga	totalvispleenlymph	MM	baseline	celltype_auroc	0.49940394461373216
totalvispleenlymph_spleen_lymph_111_MM	baseline_procrustes_knn	totalvispleenlymph	MM	baseline	celltype_auroc	0.5000069037378125
totalvispleenlymph_spleen_lymph_111_MM	dummy_constant	totalvispleenlymph	MM	dummy	celltype_auroc	0.49871868603804614
totalvispleenlymph_spleen_lymph_111_MM	dummy_random	totalvispleenlymph	MM	dummy	celltype_auroc	0.5000703242694726
totalvispleenlymph_spleen_lymph_111_MM	dummy_solution	totalvispleenlymph	MM	dummy	celltype_auroc	0.500464473888087
totalvispleenlymph_spleen_lymph_111_MM	dummy_zeros	totalvispleenlymph	MM	dummy	celltype_auroc	0
totalvispleenlymph_spleen_lymph_206_MM	baseline_dr_knnr_knn	totalvispleenlymph	MM	baseline	celltype_auroc	0.4996307036090002
totalvispleenlymph_spleen_lymph_206_MM	baseline_dr_nn_knn	totalvispleenlymph	MM	baseline	celltype_auroc	0.4990428080673155
totalvispleenlymph_spleen_lymph_206_MM	baseline_mnn_nn_ga	totalvispleenlymph	MM	baseline	celltype_auroc	0.4999637871842424
totalvispleenlymph_spleen_lymph_206_MM	baseline_procrustes_knn	totalvispleenlymph	MM	baseline	celltype_auroc	0.5005958749934507
totalvispleenlymph_spleen_lymph_206_MM	dummy_constant	totalvispleenlymph	MM	dummy	celltype_auroc	0.5021101803249621
totalvispleenlymph_spleen_lymph_206_MM	dummy_random	totalvispleenlymph	MM	dummy	celltype_auroc	0.5000703845907992
totalvispleenlymph_spleen_lymph_206_MM	dummy_solution	totalvispleenlymph	MM	dummy	celltype_auroc	0.5004759945975366
totalvispleenlymph_spleen_lymph_206_MM	dummy_zeros	totalvispleenlymph	MM	dummy	celltype_auroc	0
10x_5k_pbmc_protein_v3_MM	baseline_dr_knnr_knn	10x	MM	baseline	correct_format	0
10x_5k_pbmc_protein_v3_MM	baseline_dr_nn_knn	10x	MM	baseline	correct_format	0
10x_5k_pbmc_protein_v3_MM	baseline_mnn_nn_ga	10x	MM	baseline	correct_format	0
10x_5k_pbmc_protein_v3_MM	baseline_procrustes_knn	10x	MM	baseline	correct_format	0
10x_5k_pbmc_protein_v3_MM	dummy_constant	10x	MM	dummy	correct_format	0
10x_5k_pbmc_protein_v3_MM	dummy_random	10x	MM	dummy	correct_format	0
10x_5k_pbmc_protein_v3_MM	dummy_solution	10x	MM	dummy	correct_format	1
10x_5k_pbmc_protein_v3_MM	dummy_zeros	10x	MM	dummy	correct_format	0
10x_5k_pbmc_protein_v3_nextgem_MM	baseline_dr_knnr_knn	10x	MM	baseline	correct_format	0
10x_5k_pbmc_protein_v3_nextgem_MM	baseline_dr_nn_knn	10x	MM	baseline	correct_format	0
10x_5k_pbmc_protein_v3_nextgem_MM	baseline_mnn_nn_ga	10x	MM	baseline	correct_format	0
10x_5k_pbmc_protein_v3_nextgem_MM	baseline_procrustes_knn	10x	MM	baseline	correct_format	0
10x_5k_pbmc_protein_v3_nextgem_MM	dummy_constant	10x	MM	dummy	correct_format	0
10x_5k_pbmc_protein_v3_nextgem_MM	dummy_random	10x	MM	dummy	correct_format	0
10x_5k_pbmc_protein_v3_nextgem_MM	dummy_solution	10x	MM	dummy	correct_format	1
10x_5k_pbmc_protein_v3_nextgem_MM	dummy_zeros	10x	MM	dummy	correct_format	0
10x_e18_mouse_brain_fresh_5k_MM	baseline_dr_knnr_knn	10x	MM	baseline	correct_format	0
10x_e18_mouse_brain_fresh_5k_MM	baseline_dr_nn_knn	10x	MM	baseline	correct_format	0
10x_e18_mouse_brain_fresh_5k_MM	baseline_mnn_nn_ga	10x	MM	baseline	correct_format	0
10x_e18_mouse_brain_fresh_5k_MM	baseline_procrustes_knn	10x	MM	baseline	correct_format	0
10x_e18_mouse_brain_fresh_5k_MM	dummy_constant	10x	MM	dummy	correct_format	0
10x_e18_mouse_brain_fresh_5k_MM	dummy_random	10x	MM	dummy	correct_format	0
10x_e18_mouse_brain_fresh_5k_MM	dummy_solution	10x	MM	dummy	correct_format	1
10x_e18_mouse_brain_fresh_5k_MM	dummy_zeros	10x	MM	dummy	correct_format	0
10x_human_brain_3k_MM	baseline_dr_knnr_knn	10x	MM	baseline	correct_format	0
10x_human_brain_3k_MM	baseline_dr_nn_knn	10x	MM	baseline	correct_format	0
10x_human_brain_3k_MM	baseline_mnn_nn_ga	10x	MM	baseline	correct_format	0
10x_human_brain_3k_MM	baseline_procrustes_knn	10x	MM	baseline	correct_format	0
10x_human_brain_3k_MM	dummy_constant	10x	MM	dummy	correct_format	0
10x_human_brain_3k_MM	dummy_random	10x	MM	dummy	correct_format	0
10x_human_brain_3k_MM	dummy_solution	10x	MM	dummy	correct_format	1
10x_human_brain_3k_MM	dummy_zeros	10x	MM	dummy	correct_format	0
10x_lymph_node_lymphoma_14k_MM	baseline_dr_knnr_knn	10x	MM	baseline	correct_format	0
10x_lymph_node_lymphoma_14k_MM	baseline_dr_nn_knn	10x	MM	baseline	correct_format	0
10x_lymph_node_lymphoma_14k_MM	baseline_mnn_nn_ga	10x	MM	baseline	correct_format	0
10x_lymph_node_lymphoma_14k_MM	baseline_procrustes_knn	10x	MM	baseline	correct_format	0
10x_lymph_node_lymphoma_14k_MM	dummy_constant	10x	MM	dummy	correct_format	0
10x_lymph_node_lymphoma_14k_MM	dummy_random	10x	MM	dummy	correct_format	0
10x_lymph_node_lymphoma_14k_MM	dummy_solution	10x	MM	dummy	correct_format	1
10x_lymph_node_lymphoma_14k_MM	dummy_zeros	10x	MM	dummy	correct_format	0
10x_malt_10k_protein_v3_MM	baseline_dr_knnr_knn	10x	MM	baseline	correct_format	0
10x_malt_10k_protein_v3_MM	baseline_dr_nn_knn	10x	MM	baseline	correct_format	0
10x_malt_10k_protein_v3_MM	baseline_mnn_nn_ga	10x	MM	baseline	correct_format	0
10x_malt_10k_protein_v3_MM	baseline_procrustes_knn	10x	MM	baseline	correct_format	0
10x_malt_10k_protein_v3_MM	dummy_constant	10x	MM	dummy	correct_format	0
10x_malt_10k_protein_v3_MM	dummy_random	10x	MM	dummy	correct_format	0
10x_malt_10k_protein_v3_MM	dummy_solution	10x	MM	dummy	correct_format	1
10x_malt_10k_protein_v3_MM	dummy_zeros	10x	MM	dummy	correct_format	0
10x_pbmc_10k_protein_v3_MM	baseline_dr_knnr_knn	10x	MM	baseline	correct_format	0
10x_pbmc_10k_protein_v3_MM	baseline_dr_nn_knn	10x	MM	baseline	correct_format	0
10x_pbmc_10k_protein_v3_MM	baseline_mnn_nn_ga	10x	MM	baseline	correct_format	0
10x_pbmc_10k_protein_v3_MM	baseline_procrustes_knn	10x	MM	baseline	correct_format	0
10x_pbmc_10k_protein_v3_MM	dummy_constant	10x	MM	dummy	correct_format	0
10x_pbmc_10k_protein_v3_MM	dummy_random	10x	MM	dummy	correct_format	0
10x_pbmc_10k_protein_v3_MM	dummy_solution	10x	MM	dummy	correct_format	1
10x_pbmc_10k_protein_v3_MM	dummy_zeros	10x	MM	dummy	correct_format	0
10x_pbmc_1k_protein_v3_MM	baseline_dr_knnr_knn	10x	MM	baseline	correct_format	0
10x_pbmc_1k_protein_v3_MM	baseline_dr_nn_knn	10x	MM	baseline	correct_format	0
10x_pbmc_1k_protein_v3_MM	baseline_mnn_nn_ga	10x	MM	baseline	correct_format	0
10x_pbmc_1k_protein_v3_MM	baseline_procrustes_knn	10x	MM	baseline	correct_format	0
10x_pbmc_1k_protein_v3_MM	dummy_constant	10x	MM	dummy	correct_format	0
10x_pbmc_1k_protein_v3_MM	dummy_random	10x	MM	dummy	correct_format	0
10x_pbmc_1k_protein_v3_MM	dummy_solution	10x	MM	dummy	correct_format	1
10x_pbmc_1k_protein_v3_MM	dummy_zeros	10x	MM	dummy	correct_format	0
10x_pbmc_granulocyte_sorted_10k_MM	baseline_dr_knnr_knn	10x	MM	baseline	correct_format	0
10x_pbmc_granulocyte_sorted_10k_MM	baseline_dr_nn_knn	10x	MM	baseline	correct_format	0
10x_pbmc_granulocyte_sorted_10k_MM	baseline_mnn_nn_ga	10x	MM	baseline	correct_format	0
10x_pbmc_granulocyte_sorted_10k_MM	baseline_procrustes_knn	10x	MM	baseline	correct_format	0
10x_pbmc_granulocyte_sorted_10k_MM	dummy_constant	10x	MM	dummy	correct_format	0
10x_pbmc_granulocyte_sorted_10k_MM	dummy_random	10x	MM	dummy	correct_format	0
10x_pbmc_granulocyte_sorted_10k_MM	dummy_solution	10x	MM	dummy	correct_format	1
10x_pbmc_granulocyte_sorted_10k_MM	dummy_zeros	10x	MM	dummy	correct_format	0
10x_pbmc_granulocyte_sorted_3k_MM	baseline_dr_knnr_knn	10x	MM	baseline	correct_format	0
10x_pbmc_granulocyte_sorted_3k_MM	baseline_dr_nn_knn	10x	MM	baseline	correct_format	0
10x_pbmc_granulocyte_sorted_3k_MM	baseline_mnn_nn_ga	10x	MM	baseline	correct_format	0
10x_pbmc_granulocyte_sorted_3k_MM	baseline_procrustes_knn	10x	MM	baseline	correct_format	0
10x_pbmc_granulocyte_sorted_3k_MM	dummy_constant	10x	MM	dummy	correct_format	0
10x_pbmc_granulocyte_sorted_3k_MM	dummy_random	10x	MM	dummy	correct_format	0
10x_pbmc_granulocyte_sorted_3k_MM	dummy_solution	10x	MM	dummy	correct_format	1
10x_pbmc_granulocyte_sorted_3k_MM	dummy_zeros	10x	MM	dummy	correct_format	0
10x_pbmc_unsorted_10k_MM	baseline_dr_knnr_knn	10x	MM	baseline	correct_format	0
10x_pbmc_unsorted_10k_MM	baseline_dr_nn_knn	10x	MM	baseline	correct_format	0
10x_pbmc_unsorted_10k_MM	baseline_mnn_nn_ga	10x	MM	baseline	correct_format	0
10x_pbmc_unsorted_10k_MM	baseline_procrustes_knn	10x	MM	baseline	correct_format	0
10x_pbmc_unsorted_10k_MM	dummy_constant	10x	MM	dummy	correct_format	0
10x_pbmc_unsorted_10k_MM	dummy_random	10x	MM	dummy	correct_format	0
10x_pbmc_unsorted_10k_MM	dummy_solution	10x	MM	dummy	correct_format	1
10x_pbmc_unsorted_10k_MM	dummy_zeros	10x	MM	dummy	correct_format	0
10x_pbmc_unsorted_3k_MM	baseline_dr_knnr_knn	10x	MM	baseline	correct_format	0
10x_pbmc_unsorted_3k_MM	baseline_dr_nn_knn	10x	MM	baseline	correct_format	0
10x_pbmc_unsorted_3k_MM	baseline_mnn_nn_ga	10x	MM	baseline	correct_format	0
10x_pbmc_unsorted_3k_MM	baseline_procrustes_knn	10x	MM	baseline	correct_format	0
10x_pbmc_unsorted_3k_MM	dummy_constant	10x	MM	dummy	correct_format	0
10x_pbmc_unsorted_3k_MM	dummy_random	10x	MM	dummy	correct_format	0
10x_pbmc_unsorted_3k_MM	dummy_solution	10x	MM	dummy	correct_format	1
10x_pbmc_unsorted_3k_MM	dummy_zeros	10x	MM	dummy	correct_format	0
azimuth_ref_MM	baseline_dr_knnr_knn	azimuth	MM	baseline	correct_format	0
azimuth_ref_MM	baseline_dr_nn_knn	azimuth	MM	baseline	correct_format	0
azimuth_ref_MM	baseline_mnn_nn_ga	azimuth	MM	baseline	correct_format	0
azimuth_ref_MM	baseline_procrustes_knn	azimuth	MM	baseline	correct_format	0
azimuth_ref_MM	dummy_constant	azimuth	MM	dummy	correct_format	0
azimuth_ref_MM	dummy_random	azimuth	MM	dummy	correct_format	0
azimuth_ref_MM	dummy_solution	azimuth	MM	dummy	correct_format	1
azimuth_ref_MM	dummy_zeros	azimuth	MM	dummy	correct_format	0
babel_GM12878_MM	baseline_dr_knnr_knn	babel	MM	baseline	correct_format	0
babel_GM12878_MM	baseline_dr_nn_knn	babel	MM	baseline	correct_format	0
babel_GM12878_MM	baseline_mnn_nn_ga	babel	MM	baseline	correct_format	0
babel_GM12878_MM	baseline_procrustes_knn	babel	MM	baseline	correct_format	0
babel_GM12878_MM	dummy_constant	babel	MM	dummy	correct_format	0
babel_GM12878_MM	dummy_random	babel	MM	dummy	correct_format	0
babel_GM12878_MM	dummy_solution	babel	MM	dummy	correct_format	1
babel_GM12878_MM	dummy_zeros	babel	MM	dummy	correct_format	0
dyngen_atac_1_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	correct_format	0
dyngen_atac_1_MM	baseline_dr_nn_knn	dyngen	MM	baseline	correct_format	0
dyngen_atac_1_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	correct_format	0
dyngen_atac_1_MM	baseline_procrustes_knn	dyngen	MM	baseline	correct_format	0
dyngen_atac_1_MM	dummy_constant	dyngen	MM	dummy	correct_format	0
dyngen_atac_1_MM	dummy_random	dyngen	MM	dummy	correct_format	0
dyngen_atac_1_MM	dummy_solution	dyngen	MM	dummy	correct_format	1
dyngen_atac_1_MM	dummy_zeros	dyngen	MM	dummy	correct_format	0
dyngen_atac_2_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	correct_format	0
dyngen_atac_2_MM	baseline_dr_nn_knn	dyngen	MM	baseline	correct_format	0
dyngen_atac_2_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	correct_format	0
dyngen_atac_2_MM	baseline_procrustes_knn	dyngen	MM	baseline	correct_format	0
dyngen_atac_2_MM	dummy_constant	dyngen	MM	dummy	correct_format	0
dyngen_atac_2_MM	dummy_random	dyngen	MM	dummy	correct_format	0
dyngen_atac_2_MM	dummy_solution	dyngen	MM	dummy	correct_format	1
dyngen_atac_2_MM	dummy_zeros	dyngen	MM	dummy	correct_format	0
dyngen_atac_3_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	correct_format	0
dyngen_atac_3_MM	baseline_dr_nn_knn	dyngen	MM	baseline	correct_format	0
dyngen_atac_3_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	correct_format	0
dyngen_atac_3_MM	baseline_procrustes_knn	dyngen	MM	baseline	correct_format	0
dyngen_atac_3_MM	dummy_constant	dyngen	MM	dummy	correct_format	0
dyngen_atac_3_MM	dummy_random	dyngen	MM	dummy	correct_format	0
dyngen_atac_3_MM	dummy_solution	dyngen	MM	dummy	correct_format	1
dyngen_atac_3_MM	dummy_zeros	dyngen	MM	dummy	correct_format	0
dyngen_citeseq_1_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	correct_format	0
dyngen_citeseq_1_MM	baseline_dr_nn_knn	dyngen	MM	baseline	correct_format	0
dyngen_citeseq_1_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	correct_format	0
dyngen_citeseq_1_MM	baseline_procrustes_knn	dyngen	MM	baseline	correct_format	0
dyngen_citeseq_1_MM	dummy_constant	dyngen	MM	dummy	correct_format	0
dyngen_citeseq_1_MM	dummy_random	dyngen	MM	dummy	correct_format	0
dyngen_citeseq_1_MM	dummy_solution	dyngen	MM	dummy	correct_format	1
dyngen_citeseq_1_MM	dummy_zeros	dyngen	MM	dummy	correct_format	0
dyngen_citeseq_2_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	correct_format	0
dyngen_citeseq_2_MM	baseline_dr_nn_knn	dyngen	MM	baseline	correct_format	0
dyngen_citeseq_2_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	correct_format	0
dyngen_citeseq_2_MM	baseline_procrustes_knn	dyngen	MM	baseline	correct_format	0
dyngen_citeseq_2_MM	dummy_constant	dyngen	MM	dummy	correct_format	0
dyngen_citeseq_2_MM	dummy_random	dyngen	MM	dummy	correct_format	0
dyngen_citeseq_2_MM	dummy_solution	dyngen	MM	dummy	correct_format	1
dyngen_citeseq_2_MM	dummy_zeros	dyngen	MM	dummy	correct_format	0
dyngen_citeseq_3_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	correct_format	0
dyngen_citeseq_3_MM	baseline_dr_nn_knn	dyngen	MM	baseline	correct_format	0
dyngen_citeseq_3_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	correct_format	0
dyngen_citeseq_3_MM	baseline_procrustes_knn	dyngen	MM	baseline	correct_format	0
dyngen_citeseq_3_MM	dummy_constant	dyngen	MM	dummy	correct_format	0
dyngen_citeseq_3_MM	dummy_random	dyngen	MM	dummy	correct_format	0
dyngen_citeseq_3_MM	dummy_solution	dyngen	MM	dummy	correct_format	1
dyngen_citeseq_3_MM	dummy_zeros	dyngen	MM	dummy	correct_format	0
openproblems_bmmc_multiome_MM	baseline_dr_knnr_knn	openproblems	MM	baseline	correct_format	0
openproblems_bmmc_multiome_MM	baseline_dr_nn_knn	openproblems	MM	baseline	correct_format	0
openproblems_bmmc_multiome_MM	baseline_mnn_nn_ga	openproblems	MM	baseline	correct_format	0
openproblems_bmmc_multiome_MM	baseline_procrustes_knn	openproblems	MM	baseline	correct_format	0
openproblems_bmmc_multiome_MM	dummy_constant	openproblems	MM	dummy	correct_format	0
openproblems_bmmc_multiome_MM	dummy_random	openproblems	MM	dummy	correct_format	0
